model_name,model_type,decode_type,device_type,length_bucket,batch_size,batch_index,n_utts,total_audio_duration_s,elapsed_s,latency_ms_per_utt,rtf,wer,cer,t_preproc_s_batch,t_encoder_s_batch,t_decoder_s_batch,wallclock_s_config,total_utts_config,total_audio_duration_config_s,energy_joules_total_config,energy_j_per_utt,energy_j_per_audio_sec,max_gpu_mem_bytes,gflops_per_example,total_t_preproc_s_config,total_t_encoder_s_config,total_t_decoder_s_config,t_preproc_ms_per_utt_config,t_encoder_ms_per_utt_config,t_decoder_ms_per_utt_config
openai/whisper-medium,whisper,generate,cpu,30s,4,1,4,130.32,26.612547291002556,6653.136822750639,0.20420923335637323,0.09090909090909091,0.057692307692307696,0.018252000001666602,7.382592583002406,19.21085787500124,52.92105991599965,8,243.19,793.8158987399947,99.22698734249934,3.2641798541880616,0,14570.500177920001,0.031878458001301624,14.26086850000138,38.41120625000258,3.984807250162703,1782.6085625001724,4801.400781250322
openai/whisper-medium,whisper,generate,cpu,30s,4,2,4,112.87,26.093020917000104,6523.255229250026,0.23117764611500047,0.07967032967032966,0.03317307692307692,0.013626457999635022,6.878275916998973,19.20034837500134,52.92105991599965,8,243.19,793.8158987399947,99.22698734249934,3.2641798541880616,0,14570.500177920001,0.031878458001301624,14.26086850000138,38.41120625000258,3.984807250162703,1782.6085625001724,4801.400781250322
openai/whisper-medium,whisper,generate,cpu,30s,8,1,8,243.19,39.10469395800101,4888.086744750126,0.16079893892841404,0.08567774936061381,0.046153846153846156,0.027513666998856934,14.108446249996632,24.96692483299921,57.95921495899893,10,295.11,869.3882243849839,86.93882243849839,2.9459802256276775,0,14570.500177920001,0.034992166998563334,16.69686012499733,40.988311916000384,3.4992166998563334,1669.686012499733,4098.831191600038
openai/whisper-medium,whisper,generate,cpu,30s,8,2,2,51.92,18.61816408300001,9309.082041500005,0.35859329897919895,0.07602339181286549,0.04479166666666667,0.0074784999997064006,2.588413875000697,16.021387083001173,57.95921495899893,10,295.11,869.3882243849839,86.93882243849839,2.9459802256276775,0,14570.500177920001,0.034992166998563334,16.69686012499733,40.988311916000384,3.4992166998563334,1669.686012499733,4098.831191600038
openai/whisper-medium,whisper,generate,cpu,30s,16,1,10,295.11,40.740899707998324,4074.0899707998324,0.13805326728338016,0.08394543546694648,0.04591078066914498,0.03474104199995054,14.601576958000805,26.10306000000128,40.980611540999234,10,295.11,614.7091731149885,61.47091731149885,2.082983203263151,0,14570.500177920001,0.03474104199995054,14.601576958000805,26.10306000000128,3.474104199995054,1460.1576958000805,2610.306000000128
openai/whisper-medium,whisper,generate,cpu,30s,32,1,10,295.11,43.49304708300042,4349.304708300042,0.14737910298871748,0.08394543546694648,0.04591078066914498,0.03348929200001294,16.566361457997118,26.891662999998516,43.724857207998866,10,295.11,655.872858119983,65.5872858119983,2.222469106841459,0,14570.500177920001,0.03348929200001294,16.566361457997118,26.891662999998516,3.348929200001294,1656.6361457997118,2689.1662999998516
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,1,1,1,4.82,2.4409164159987995,2440.9164159987995,0.5064141941906223,0.0,0.0,0.002467082998919068,2.1279313750019355,0.31040629199924297,5.278098000002501,2,11.59,79.17147000003752,39.58573500001876,6.83101553063309,0,2498.7084288,0.0052537079973262735,4.618376167003589,0.6386446670003352,2.6268539986631367,2309.1880835017946,319.3223335001676
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,1,2,1,6.77,2.8218362080006045,2821.8362080006045,0.41681480177261515,0.28,0.2125984251968504,0.0027866249984072056,2.4904447920016537,0.3282383750010922,5.278098000002501,2,11.59,79.17147000003752,39.58573500001876,6.83101553063309,0,2498.7084288,0.0052537079973262735,4.618376167003589,0.6386446670003352,2.6268539986631367,2309.1880835017946,319.3223335001676
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,4,1,4,19.28,9.909920917001728,2477.480229250432,0.5140000475623302,0.2714285714285714,0.1855072463768116,0.01866808399790898,8.813655999998446,1.0772079579983256,19.831881375001103,8,39.18,297.47822062501655,37.18477757812707,7.592603895482811,0,2498.7084288,0.029213125995738665,17.610427999999956,2.161391082998307,3.651640749467333,2201.3034999999945,270.17388537478837
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,4,2,4,19.9,9.891876500001672,2472.969125000418,0.4970792211056117,0.21818181818181817,0.08681672025723473,0.010545041997829685,8.79677200000151,1.0841831249999814,19.831881375001103,8,39.18,297.47822062501655,37.18477757812707,7.592603895482811,0,2498.7084288,0.029213125995738665,17.610427999999956,2.161391082998307,3.651640749467333,2201.3034999999945,270.17388537478837
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,8,1,8,39.18,18.843447499999456,2355.430937499932,0.4809455717202516,0.248,0.13871951219512196,0.024683791998540983,17.279789791999065,1.5370430420007324,37.61300895800014,16,79.16,564.195134370002,35.26219589812513,7.127275573143028,0,2498.7084288,0.044923875997483265,34.52689862499756,2.978481708003528,2.807742249842704,2157.9311640623473,186.1551067502205
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,8,2,8,39.980000000000004,18.70981483400101,2338.726854250126,0.4679793605302903,0.16964285714285715,0.04212454212454213,0.020240083998942282,17.247108832998492,1.4414386660027958,37.61300895800014,16,79.16,564.195134370002,35.26219589812513,7.127275573143028,0,2498.7084288,0.044923875997483265,34.52689862499756,2.978481708003528,2.807742249842704,2157.9311640623473,186.1551067502205
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,16,1,16,79.16,38.32297312499941,2395.185820312463,0.4841204285623978,0.2109704641350211,0.09484193011647254,0.040563999998994404,35.49166137499924,2.7884562090002873,77.10265008399801,32,161.39,1156.5397512599702,36.14186722687407,7.1661177970132615,0,2498.7084288,0.08936116699987906,70.95194858299874,5.928292791999411,2.7925364687462206,2217.2483932187106,185.2591497499816
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,16,2,16,82.23,38.650399208003364,2415.6499505002103,0.4700279606956508,0.10699588477366255,0.024650780608052588,0.048797167000884656,35.4602872079995,3.1398365829991235,77.10265008399801,32,161.39,1156.5397512599702,36.14186722687407,7.1661177970132615,0,2498.7084288,0.08936116699987906,70.95194858299874,5.928292791999411,2.7925364687462206,2217.2483932187106,185.2591497499816
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,32,1,32,161.39,77.87498487499761,2433.5932773436753,0.48252670472146736,0.15833333333333333,0.059528730880529145,0.08283562500218977,73.14246516699859,4.646500750000996,156.9112919170002,64,342.05999999999995,2353.669378755003,36.77608404304692,6.8808670372303204,0,2498.7084288,0.16906575000393786,147.20352045899926,9.27752962500017,2.641652343811529,2300.0550071718635,144.96140039062766
openai/whisper-large-v3-turbo,whisper,generate,cpu,5s,32,2,32,180.67,78.78108833300212,2461.909010406316,0.43604963930371465,0.09885931558935361,0.041530054644808745,0.08623012500174809,74.06105529200067,4.631028874999174,156.9112919170002,64,342.05999999999995,2353.669378755003,36.77608404304692,6.8808670372303204,0,2498.7084288,0.16906575000393786,147.20352045899926,9.27752962500017,2.641652343811529,2300.0550071718635,144.96140039062766
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,1,1,1,11.42,2.591398834003485,2591.398834003485,0.22691758616492863,0.07142857142857142,0.006711409395973154,0.003999500000645639,2.1870607499986363,0.39997945800132584,5.307548958000552,2,22.4799375,79.61323437000829,39.80661718500414,3.5415238307494534,0,3683.8654464,0.007714499999565305,4.36193904099855,0.9191075420021662,3.8572499997826526,2180.969520499275,459.5537710010831
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,1,2,1,11.0599375,2.6980647499985935,2698.0647499985935,0.2439493668023525,0.0,0.0,0.003714999998919666,2.1748782909999136,0.5191280840008403,5.307548958000552,2,22.4799375,79.61323437000829,39.80661718500414,3.5415238307494534,0,3683.8654464,0.007714499999565305,4.36193904099855,0.9191075420021662,3.8572499997826526,2180.969520499275,459.5537710010831
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,4,1,4,49.8899375,10.980041167000309,2745.010291750077,0.2200852860759809,0.03546099290780142,0.00522875816993464,0.012600791997101624,8.936756667000736,2.0302587090009183,23.243276749999495,8,111.9799375,348.6491512499924,43.58114390624905,3.113496569418896,0,3683.8654464,0.022458375995483948,18.21694516700154,4.9124791260037455,2.8072969994354935,2277.1181458751926,614.0598907504682
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,4,2,4,62.09,12.172735749998537,3043.1839374996343,0.19604985907551195,0.14673913043478262,0.03677221654749745,0.009857583998382324,9.280188500000804,2.882220417002827,23.243276749999495,8,111.9799375,348.6491512499924,43.58114390624905,3.113496569418896,0,3683.8654464,0.022458375995483948,18.21694516700154,4.9124791260037455,2.8072969994354935,2277.1181458751926,614.0598907504682
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,8,1,8,111.9799375,21.052073374998145,2631.509171874768,0.18799861693973657,0.09846153846153846,0.022935779816513763,0.021386874999734573,17.929264250000415,3.1003912090018275,42.46711874999892,16,228.02993750000002,637.0067812499838,39.812923828123985,2.7935225884539117,0,3683.8654464,0.0471319999996922,35.82987375000084,6.381569084001967,2.9457499999807624,2239.3671093750527,398.84806775012294
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,8,2,8,116.05,21.208559416001663,2651.069927000208,0.18275363563982475,0.10160427807486631,0.02187182095625636,0.025745124999957625,17.900609500000428,3.2811778750001395,42.46711874999892,16,228.02993750000002,637.0067812499838,39.812923828123985,2.7935225884539117,0,3683.8654464,0.0471319999996922,35.82987375000084,6.381569084001967,2.9457499999807624,2239.3671093750527,398.84806775012294
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,16,1,16,228.0299375,42.63053095899886,2664.408184937429,0.18695146534870608,0.10014306151645208,0.022371967654986523,0.045981874998688,37.04385337500207,5.539056166999217,85.02773845800039,32,431.4899375,1275.4160768700058,39.85675240218768,2.955841993117176,0,3683.8654464,0.09199816699765506,72.83914741600165,11.744173291997868,2.8749427186767207,2276.2233567500516,367.00541537493336
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,16,2,16,203.46,42.04808016699826,2628.0050104373913,0.20666509469673774,0.0889894419306184,0.037905092592592594,0.04601629199896706,35.79529404099958,6.205117124998651,85.02773845800039,32,431.4899375,1275.4160768700058,39.85675240218768,2.955841993117176,0,3683.8654464,0.09199816699765506,72.83914741600165,11.744173291997868,2.8749427186767207,2276.2233567500516,367.00541537493336
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,32,1,32,431.4899375,81.3445018750026,2542.0156835938315,0.1885200437032268,0.0947136563876652,0.029863243092380688,0.0889603329997044,73.24247995800033,8.00935220899919,164.19121554199955,64,869.3299999999999,2462.8682331299933,38.482316142656146,2.833064812131174,0,3683.8654464,0.1761270829993009,145.9352167490033,17.392872083997645,2.7519856718640767,2280.2377617031766,271.7636263124632
openai/whisper-large-v3-turbo,whisper,generate,cpu,15s,32,2,32,437.8400625,82.16684487499879,2567.713902343712,0.18766406254795104,0.10599415204678363,0.054200166343221515,0.0871667499995965,72.69273679100297,9.383519874998456,164.19121554199955,64,869.3299999999999,2462.8682331299933,38.482316142656146,2.833064812131174,0,3683.8654464,0.1761270829993009,145.9352167490033,17.392872083997645,2.7519856718640767,2280.2377617031766,271.7636263124632
openai/whisper-large-v3-turbo,whisper,generate,cpu,30s,1,1,1,28.45,3.263792082998407,3263.792082998407,0.11472028411242204,0.12941176470588237,0.07415254237288135,0.002820083998813061,2.2255368340011046,1.0350220420004916,6.566120917002991,2,54.96,98.49181375504486,49.24590687752243,1.7920635690510345,0,5461.6009728,0.007297917996766046,4.45552195900018,2.0581000420024793,3.648958998383023,2227.76097950009,1029.0500210012397
openai/whisper-large-v3-turbo,whisper,generate,cpu,30s,1,2,1,26.51,3.2576854590006405,3257.6854590006405,0.12288515499813807,0.12941176470588237,0.10836501901140684,0.004477833997952985,2.229985124999075,1.0230780000019877,6.566120917002991,2,54.96,98.49181375504486,49.24590687752243,1.7920635690510345,0,5461.6009728,0.007297917996766046,4.45552195900018,2.0581000420024793,3.648958998383023,2227.76097950009,1029.0500210012397
openai/whisper-large-v3-turbo,whisper,generate,cpu,30s,4,1,4,130.32,18.0032251670018,4500.80629175045,0.13814629501996473,0.09090909090909091,0.0594017094017094,0.014845416997559369,13.20373683300204,4.783706541998981,34.062327749998076,8,243.19,510.93491624997114,63.86686453124639,2.1009700902585267,0,5461.6009728,0.028616791998501867,24.286414208003407,9.553876041998592,3.5770989998127334,3035.801776000426,1194.234505249824
openai/whisper-large-v3-turbo,whisper,generate,cpu,30s,4,2,4,112.87,15.86735229199985,3966.8380729999626,0.14058077692920926,0.07692307692307693,0.025961538461538463,0.013771375000942498,11.082677375001367,4.770169499999611,34.062327749998076,8,243.19,510.93491624997114,63.86686453124639,2.1009700902585267,0,5461.6009728,0.028616791998501867,24.286414208003407,9.553876041998592,3.5770989998127334,3035.801776000426,1194.234505249824
openai/whisper-large-v3-turbo,whisper,generate,cpu,30s,8,1,8,243.19,31.82075037499817,3977.593796874771,0.13084728144659802,0.08439897698209718,0.04366515837104072,0.03135041700079455,23.78563620800196,8.002283084002556,40.41385850000006,10,295.11,606.2078775000009,60.62078775000009,2.0541759936972683,0,5461.6009728,0.042074459001014475,28.356242583002313,11.779617334002978,4.2074459001014475,2835.6242583002313,1177.9617334002978
